Entry,UVI_092_B,UVI_094_B,UVI_096_B,UVI_100_B,UVI_102_B,UVI_104_B,UVI_106_B,UVI_108_B,USVI_118_B,UVI_132_B,UVI_136_B,UVI_138_B
Q66H39,50,56,129,0,0,1,1,0,3,0,0,0
Q66H60,84,74,221.342,1,8,0,0,0,0,0,0,0
Q66H85,28,36,63,0,1,0,0,3,0,0,0,0
Q66HD5,9,7,22,0,0,0,0,0,0,0,0,0
Q66IC8,0,10.812,35.645,0,0,0,0,0,0,0,0,0
Q66J54,80,46,94,1,1,0,0,2,4,0,0,0
Q66KG0,36,35,41,0,3,0,1,1,0,0,0,0
Q66KH2,44,24,54,1,0,0,1,0,0,0,0,0
Q66KI6,0,4.489,0,0,0,0,0,0,0,0,0,0
Q66KL9,0,0,1,0,0,0,0,1,0,2,0,0
Q66KM5,23,38,96,0,0,0,0,1,0,0,0,0
Q66L42,90,48,91,0,0,0,0,0,2,1,0,0
Q66PY1,295.728,263.614,617.964,0,3,0,1,12,1,1,0,0
Q66X03,4,11,9,0,0,0,0,0,0,0,0,0
Q67UP9,80,46,144,0,0,0,0,8,0,0,0,0
Q67UU0,9,11,35,0,0,0,0,0,0,0,0,0
Q67UX7,206,79,338.994,0,1,0,1,2,3,0,0,0
Q67VC8,6,4,4,0,0,0,0,0,0,0,0,0
Q67W65,12,12,6,0,0,0,0,0,0,0,0,0
Q67WQ7,8.872,0,10.68,0,0,0,0,0,4,0,0,0
Q67XQ0,46,49,86,0,0,0,0,2,0,0,0,0
Q67XW5,26,18,81,0,0,0,0,0,0,0,0,0
Q67XX3,109,44,163,0,0,0,0,1,0,0,0,0
Q67Y99,17,13,21,0,0,0,0,0,0,0,0,0
Q67YC9,47,32,85,0,0,0,0,3,0,0,0,0
Q67YE6,515,386,651,0,7,0,4,12,1,0,0,0
Q67YI6,4,4,27,0,0,0,0,0,1,0,0,0
Q67Z52,83,29,64,0,0,0,0,0,0,0,0,0
Q67ZB6,12,12,16,0,0,0,0,0,0,0,0,0
Q67ZM4,101,80,230,0,0,0,0,4,1,0,0,0
Q680K2,10,9,10,0,0,0,0,0,0,0,0,0
Q680K8,35,33,80,0,0,0,0,1,1,0,0,0
Q680Q4,27,27,59,0,2,0,0,0,0,0,0,0
Q689Z7,179,91,231,0,3,0,0,2,0,0,0,0
Q68CJ6,81,58,160,0,0,0,0,3,3,0,0,0
Q68EF4,2,0,14,0,0,0,0,0,0,0,0,0
Q68EK7,9,19,25,0,0,0,0,4,0,0,0,0
Q68EL2,8,7,20,0,0,0,0,0,0,0,0,0
Q68F38,5.023,18.616,26.107,0,0,0,0,0,0,0,0,0
Q68FF0,0,0,1,0,0,0,0,0,0,0,0,0
Q68FF9,50,49,87,0,0,0,0,0,0,0,0,0
Q68FQ7,136,106,156,0,2,0,0,6,0,0,0,0
Q68UI8,56.443,52,178,0,0,0,0,11,1,2,0,0
Q68UT7,63,40,127,0,9,0,0,1,0,0,0,0
Q68W49,43,16,53,0,2,0,0,1,0,0,0,0
Q68XV0,173,143.047,338,0,1,0,1,3,1,0,0,0
Q696W0,5,4,25,0,0,0,0,0,0,0,0,0
Q69HT9,7,7,18,0,0,0,0,0,0,0,0,0
Q69K55,2,7,16,0,0,0,0,0,0,0,0,0
Q69LX2,68,48,137,0,6,0,0,3,0,0,0,0
Q69NK8,56,33,85,0,0,0,0,3,0,0,0,0
Q69PA8,0,5.07,47.206,0,0,0,0,2,0,0,0,0
Q69QJ7,34,20,26,0,2,0,0,0,0,0,0,0
Q69QZ0,21,22,70,0,4,0,0,6,1,0,0,0
Q69SV0,56.983,64,132,0,0,0,0,1,0,0,0,0
Q69TN4,22,13,13,0,0,0,0,1,0,0,0,0
Q69TY5,63,77,249,0,0,0,0,19,0,0,0,0
Q69VD9,40,20,89,0,0,0,0,1,0,0,0,0
Q69VR7,67,59,152,0,0,0,0,3,0,0,0,0
Q6A039,78,38,76,0,0,0,0,1,0,0,0,0
Q6A068,0,0,0,0,0,0,0,0,0,0,0,0
Q6A1A2,9,15,25,0,0,0,0,1,0,0,0,0
Q6A997,143,61,242,0,4,1,0,5,0,0,0,0
Q6ADJ8,7,13,28,0,0,0,0,0,0,0,0,0
Q6AK07,3,1,3,0,0,0,0,0,0,0,0,0
Q6ASW7,31,40,104,0,0,0,0,3,0,0,0,0
Q6AU07,27,8,25,0,0,0,0,0,0,0,0,0
Q6AUC6,119,90.078,224,0,3,0,0,3,0,1,0,0
Q6AUG0,36,27,53,0,0,0,0,4,0,0,0,0
Q6AUV1,53,47,160,0,0,0,0,1,0,0,0,0
Q6AVI8,47,56,84,0,0,0,0,1,0,0,0,0
Q6AVM3,36,31,51,0,0,1,0,0,0,0,0,0
Q6AVN2,71,38,157,0,0,0,0,3,0,0,0,0
Q6AWU6,0,0,1,0,0,0,0,0,0,0,0,0
Q6AWW5,84,89,129,0,0,0,4,0,0,0,0,0
Q6AWX0,56,55,143,0,0,1,0,2,0,0,0,0
Q6AXB1,9,4,15,0,0,0,0,0,0,0,0,0
Q6AXF6,9,12,26,0,0,0,0,1,0,0,0,0
Q6AXL5,25,10,34,0,0,0,0,0,3,0,0,0
Q6AXP6,6,0,11,0,0,0,0,0,0,0,0,0
Q6AXR5,103,54,144,0,0,0,2,0,0,0,0,0
Q6AXS0,26,5,41,0,0,0,0,1,0,0,0,0
Q6AXT5,35,18,33,0,0,0,0,1,0,0,0,0
Q6AY16,10,6,6,0,0,0,0,0,0,0,0,0
Q6AY17,75,47,138,0,4,0,0,2,0,0,0,0
Q6AY39,7,1,11,0,0,0,0,0,0,0,0,0
Q6AY40,27,33,35,0,0,0,0,0,0,0,0,0
Q6AY53,28,23,31,0,0,0,0,0,0,0,0,0
Q6AY71,63,31,148,0,0,0,0,2,0,0,0,0
Q6AYB3,65.852,68,145.184,0,0,0,0,0,0,0,0,0
Q6AYD3,0,0,0,0,0,0,0,0,0,0,0,0
Q6AYK5,0,14.772,0,0,0,0,0,0,0,0,0,0
Q6AYK6,130,97,124,0,1,0,0,4,1,0,0,0
Q6AYK9,3,1,15,0,0,0,0,0,0,0,0,0
Q6AYP4,25,9,47,0,0,0,0,1,0,0,0,0
Q6AYQ3,8.633,7.903,3.162,0,0,0,0,0,0,0,0,0
Q6AYQ6,21,17,17,0,0,0,0,0,0,0,0,0
Q6AYU4,20,9,8,0,0,0,0,3,0,0,0,0
Q6AZN0,81,78,254,0,2,0,0,4,0,0,0,0
Q6AZT2,127,66,262,0,0,0,4,4,0,0,0,0
Q6AZW2,63,30,124,0,0,0,1,2,4,0,0,0
Q6B858,32,20,73,0,0,3,0,1,0,0,0,0
Q6B8I0,15,22,60,0,0,0,0,2,0,0,0,0
Q6B905,0,7,0,0,0,0,0,0,0,0,0,0
Q6B907,51,48,112,0,4,0,0,7,1,0,0,0
Q6B966,51,38,82,0,1,0,0,2,1,0,0,0
Q6B9X6,901.944,529,1578.87,1,15,0,3,44.482,13,3,0,0
Q6BCY4,10,13,30,0,0,0,0,0,0,0,0,0
Q6BFF6,69,48,103,0,0,0,0,6,0,0,0,0
Q6BH13,459.967,358.177,866.767,0,9,1,6,17,3,0,0,0
Q6BI69,31,20,64,0,0,0,0,1,0,0,0,0
Q6BI95,33,18,86,0,0,0,0,0,0,0,0,0
Q6BIK6,43,12,39,0,0,0,0,0,0,0,0,0
Q6BJM5,13,1,8,0,0,0,0,0,0,0,0,0
Q6BLU9,0,0,8,0,0,0,0,0,0,0,0,0
Q6BMM5,33,23,53,0,0,0,0,0,0,0,0,0
Q6BMV2,44,40,60,0,1,0,0,0,0,0,0,0
Q6BPC1,28,13,42,0,0,0,0,2,0,0,0,0
Q6BPF6,484,269,640,0,12,1,1,16,5,3,0,1
Q6BRE4,0,0,0,0,0,0,0,0,0,0,0,0
Q6BSV3,0,3.002,6,0,0,0,0,0,0,0,0,0
Q6BU54,13,12,21,0,0,0,0,0,0,0,0,0
Q6BWS8,112,67,274,0,5,4,1,0,0,0,0,0
Q6BX45,25,34,38,0,0,0,0,0,0,0,0,0
Q6BXX5,43,18.784,40.995,0,4,0,0,3,0,0,0,0
Q6BY86,0,0,0,0,0,0,0,0,0,0,0,0
Q6BYG4,15,12,28,0,0,0,0,0,0,0,0,0
Q6BZF8,30,32,47,0,0,0,0,1,0,0,0,0
Q6C141,345,298,448,0,2,3,1,14,0,3,0,0
Q6C2Y6,32,13,56,0,0,0,0,0,0,0,0,0
Q6C443,2,8,9,0,0,0,0,0,0,0,0,0
Q6C4D4,46,10,30,0,0,0,1,0,1,0,0,0
Q6C520,231,186,307,0,0,0,0,6,0,2,0,0
Q6C603,0,0,0,0,0,0,0,0,0,0,0,0
Q6C7D2,0,2,0,0,0,0,0,0,0,0,0,0
Q6C8W4,16,20,45,0,0,0,0,0,0,1,0,0
Q6C9H2,17,9,36,0,0,0,1,0,0,0,0,0
Q6C9T0,19,14,25,0,0,0,0,0,0,0,0,0
Q6CB13,104,77,117,0,1,0,0,0,0,0,0,0
Q6CB69,37,14,23,0,0,0,0,2,0,0,0,0
Q6CC11,18,8,22,0,0,0,0,0,0,0,0,0
Q6CF41,1,0,1,0,0,0,0,0,0,0,0,0
Q6CF69,12.678,0,11.808,0,1,0,0,0,0,0,0,0
Q6CFQ0,45,36,148,0,0,0,0,4,0,1,0,0
Q6CGL4,11,16,23,0,0,0,0,0,0,0,0,0
Q6CGU8,103,75,196,0,1,0,0,0,1,0,0,0
Q6CH90,14,5,6,0,0,0,0,0,1,0,0,0
Q6CIY7,14,6,5,0,0,0,0,0,0,0,0,0
Q6CJU4,16,15,31,0,0,0,1,0,0,0,0,0
Q6CKX0,66,77,172,0,0,0,2,2,0,0,0,0
Q6CMG6,9,0,6,0,0,0,0,0,0,0,0,0
Q6CMV8,50,32,116,0,0,0,0,0,0,0,0,0
Q6CPG3,33,20,49,0,0,0,0,2,0,0,0,0
Q6CQB5,77,45,81,0,0,0,0,0,0,0,0,0
Q6CQE5,0,0,0,0,0,1,0,0,62,2,4,1
Q6CR04,2,4,11,0,0,0,0,0,0,0,0,0
Q6CSV3,52,34,70,0,3,0,0,2,0,0,0,0
Q6CUV2,1,6,32,0,0,0,0,0,0,0,0,0
Q6CW22,320,200,450,11,21,22,20,29,0,19,16,22
Q6CW24,11.062,9.608,0,1,0,0,0,1.766,0,0,0,0
Q6CWQ4,36,26,85,0,0,0,0,1,0,0,0,0
Q6CXT6,0,0,9.809,0,0,0,0,0,0,0,1,0
Q6CYB3,0,0,0,0,0,0,0,0,0,0,0,0
Q6D4C8,15,10,36,0,0,0,0,0,0,0,0,0
Q6DAJ6,71,32,69,0,0,0,0,0,0,0,0,0
Q6DBN1,98,96,133,0,2,0,0,3,0,0,0,0
Q6DBP3,38,15,45,0,0,0,0,0,0,0,0,0
Q6DC39,271,181,456,0,1,0,3,10,0,0,5,0
Q6DCP1,17,14,22,0,0,0,0,0,0,0,0,0
Q6DCT3,17,12,16,0,0,0,0,0,0,0,0,0
Q6DD38,8,0,7,0,0,0,0,0,0,0,0,0
Q6DD51,0,4,0,0,0,0,0,0,0,0,0,0
Q6DDT4,35,24,44,0,0,0,0,5,0,0,0,0
Q6DDU9,0,10,1,0,0,0,0,0,0,0,0,0
Q6DE73,18,12,19,0,0,0,0,0,0,0,0,0
Q6DEH3,31,41,175,0,0,0,1,5,0,0,0,0
Q6DEL1,41,54,104,0,0,0,0,2,0,0,0,0
Q6DEL2,65,50,82,0,0,0,0,0,0,0,0,0
Q6DEM5,9,11,23,0,0,0,0,0,0,0,0,0
Q6DER6,258,163,380,0,4,0,0,9,0,0,0,0
Q6DEY1,107,77,159,0,3,0,0,4,0,0,0,0
Q6DF30,25,22,31,0,0,0,0,0,0,0,0,0
Q6DFH9,17,15,31,0,0,0,0,0,0,0,0,0
Q6DFK2,40,17,75,0,0,0,0,3,4,0,0,0
Q6DFQ2,199,151.012,304,0,5,2,0,7,0,0,0,0
Q6DG60,29,17,47,0,0,0,0,0,0,0,0,0
Q6DG99,20,10,33,0,0,0,0,0,0,0,0,0
Q6DGZ1,4,1,4,0,0,0,0,0,0,0,0,0
Q6DHC1,36,17,70,0,0,0,0,0,1,0,0,0
Q6DHC3,1,3,4,0,0,0,0,0,0,0,0,0
Q6DHI1,12,9,31,0,0,0,0,0,0,0,0,0
Q6DHK1,2,0,8,0,0,0,0,0,0,0,0,0
Q6DHL4,102.686,47,83,0,0,2,0,4.853,1,0,0,0
Q6DHU1,24,8,38,0,0,0,0,0,1,0,0,0
Q6DI40,24,11,49,0,0,0,0,0,0,1,0,0
Q6DIM3,4,8,10,0,0,0,3,0,0,0,0,0
Q6DIP3,43,43,84,0,0,1,0,0,0,0,0,0
Q6DIP9,35,14,81,0,0,0,0,0,2,0,0,0
Q6DIQ3,41,34,82,0,0,0,0,0,0,0,0,0
Q6DJ05,30,10,54,0,0,1,0,3,1,0,0,0
Q6DJ55,63,44,134,0,0,0,0,1,1,0,0,0
Q6DJI9,21,17,46,0,0,0,0,0,0,0,0,0
Q6DJN2,48,15,27,0,0,0,0,1,0,0,0,0
Q6DJP7,37,15,32,1,0,0,0,0,0,0,0,0
Q6DJR8,0,3,5,0,0,0,0,0,0,0,0,0
Q6DKJ4,0,0,0,0,0,0,0,0,0,0,0,0
Q6DLS0,20,29,47,0,0,0,0,3,1,0,0,0
Q6DN14,51,34,101,0,0,0,1,6,0,0,0,0
Q6DNF4,115,42,23,0,0,0,0,6,1,0,0,0
Q6DRC4,66,32,166,0,0,0,0,0,0,0,0,0
Q6DRD3,4,3,20,1,0,0,0,0,0,0,0,0
Q6DRH5,40,26,28,0,0,0,0,0,0,0,0,0
Q6DRN3,26,30,81,0,0,0,0,0,1,0,0,0
Q6DRP2,0,0,0,0,0,0,0,0,0,0,0,0
Q6E1M8,9,4,9,0,0,0,0,0,0,0,0,0
Q6E213,31,22,45,1,1,0,0,0,0,0,0,0
Q6ED65,105,52,215,0,0,0,5,1,1,1,0,0
Q6EE22,55,57,137.04,0,0,0,0,0,1,0,0,0
Q6EEF3,44,44,102,0,1,0,0,4,0,0,0,0
Q6EN45,7,3,21,0,0,0,0,2,0,0,0,0
Q6EPN8,61,39,94,0,0,0,0,0,0,0,0,0
Q6EPQ3,12,8,27,0,4,1,0,3,0,0,0,0
Q6EQX3,192.541,167.401,602.505,1,0,0,0,11,4.218,0,0,0
Q6ERS4,35.445,48.591,159.143,0,1,0,0,0,0,0,0,0
Q6EU10,61,48,82,0,1,0,0,1,0,1,0,0
Q6EUK7,13,4,61,0,0,0,0,0,0,0,0,0
Q6EUN0,21,14,64,0,0,0,0,4,1,0,0,0
Q6EX42,13,13,20,0,0,0,0,0,0,0,0,0
Q6F234,60,28,53,0,0,0,1,0,0,0,0,0
Q6F3A6,61,79.996,186,0,9,0,1,5,1,0,0,0
Q6F3I7,2,6,44,0,0,0,0,0,1,0,0,0
Q6F6B3,5,6,14,0,0,0,0,1,0,0,0,0
Q6F6B5,16,10,78,0,0,0,0,0,0,0,0,0
Q6F6U3,234,166,416.997,1,2,1,0,5,0,0,0,0
Q6F6Y2,29,18,60,0,0,0,1,1,0,0,0,0
Q6F961,10.443,0,13.524,0,0,0,0,0,0,0,0,0
Q6FFF7,326.368,265.698,598,0,0,0,0,15,3,0,0,0
Q6FLF3,30,30,55,0,0,0,0,0,0,0,0,0
Q6FLT7,29,20,66,0,0,0,0,0,0,0,0,0
Q6FMA3,0,0,0,0,0,0,0,0,0,0,0,0
Q6FQA0,1,0,3,0,0,0,0,0,0,0,0,0
Q6FQL6,26,21,49,0,0,0,0,4,0,0,0,0
Q6FR76,199.291,143.403,548.35,0,0,1,0,12,2,0,0,0
Q6FSC1,41,27,43,0,0,0,0,4,0,0,0,0
Q6FWS2,18,3,17,0,0,0,0,1,2,0,0,0
Q6FWS5,1,4,4,0,0,0,0,0,0,0,0,0
Q6FYC3,1,3,6,0,0,0,0,0,0,0,0,0
Q6G5F8,27,22,21.741,0,0,0,0,4,0,0,0,0
Q6GB05,24,11,41,0,0,0,0,0,0,0,0,0
Q6GDG7,9,26,48,0,1,0,0,0,0,0,0,0
Q6GGT5,75,43,113,1,0,0,1,1,0,1,0,0
Q6GIU7,152.673,140,329.377,2,5,0,0,10,1,0,0,0
Q6GJ96,203,133,385,0,3,1,1,5,3,1,0,0
Q6GJZ1,33,1,27,0,0,0,0,0,0,0,0,0
Q6GL10,62,62,170,0,0,1,0,0,3,0,0,0
Q6GL41,145,97,252,0,2,4,3,13,3,2,0,0
Q6GL87,62,73,96,0,2,0,0,4,0,0,0,0
Q6GLK2,7,7,21,0,0,0,0,0,0,0,0,0
Q6GLK6,91,90,192,0,0,0,2,6,1,0,0,0
Q6GLM5,240,171,426,1,0,1,4,4,2,0,0,0
Q6GLT8,15,13,23,0,0,1,0,0,0,0,0,0
Q6GLZ8,36,13,36.489,0,0,0,0,0,0,0,0,0
Q6GMH0,10,4,15,0,0,0,0,6,0,0,0,0
Q6GMK0,4,6,34,0,0,0,0,0,0,0,0,0
Q6GMR7,9,2,5,0,0,0,0,0,0,0,0,0
Q6GN42,105,73,142,0,0,0,0,5,0,1,0,0
Q6GN68,12,11,40,0,0,0,0,0,0,0,0,0
Q6GN86,0,8.67,0,0,1,0,0,0,0,0,0,0
Q6GND3,85,76,157,0,0,0,1,2,0,0,0,0
Q6GNV7,65,34,66,0,0,0,0,1,0,0,0,0
Q6GNY1,0,0,0,0,0,0,0,0,0,0,0,0
Q6GP04,45,26,90,0,0,0,0,6,0,0,0,0
Q6GPB9,38,66,158,0,1,0,0,2,1,0,0,0
Q6GPL3,8,16,77,0,0,0,0,1,0,0,0,0
Q6GPP0,65,62,138,0,0,0,0,5,0,0,0,0
Q6GPQ3,27,20,84,0,0,0,0,4,0,0,0,0
Q6GPV5,35.103,24,80,0,1,0,0,0,0,0,0,0
Q6GPW2,210,159.02,386,4.35,56.344,24.484,31.546,60.593,0,75.77,68.132,82.358
Q6GQ62,6,8,12,0,0,0,0,0,0,0,0,0
Q6GQ69,38,36,85,0,1,0,0,5,0,0,0,0
Q6GQN7,0,4,0,0,0,0,0,0,0,0,0,0
Q6GQT0,26.141,38,113,0,0,0,0,0,0,0,0,0
Q6GQV7,33,28,71,0,0,0,0,0,0,0,0,0
Q6GR25,43,26,113,0,0,0,0,8,0,0,0,0
Q6GV29,16,3,14,0,0,0,0,0,0,0,0,0
Q6H5U3,12,14,38,0,0,0,0,0,0,0,0,0
Q6H601,139,101,180,0,0,0,0,7,1,0,0,0
Q6H6D2,239,142,392,0,3,0,0,11,1,0,0,0
Q6H7M3,49,94,157,0,0,0,0,2,1,0,0,0
Q6I587,18,18,44,0,0,0,0,0,0,0,0,0
Q6ICB0,128,89,189.904,0,0,0,1,3,0,0,0,0
Q6ICH7,22,20,42,0,0,0,0,0,0,0,0,0
Q6ID70,20,16,32,0,0,0,0,3,1,0,0,0
Q6IMK3,0,0,1,0,0,0,0,0,0,0,0,0
Q6IMY8,954.224,788.176,1922.251,1,13,1,7,26.145,4,1.05,0,0
Q6INC1,0,0,0,0,0,0,0,0,0,0,0,0
Q6INN7,27,20,91,0,0,0,0,0,0,0,0,0
Q6INV3,7,0,0,0,0,0,0,0,0,0,0,0
Q6IP50,7,18.272,19,0,0,0,0,0,0,0,0,0
Q6IP59,91,109.672,261.565,0,0,0,0,2,1,0,0,0
Q6IQ16,6,0,12,0,0,0,0,0,1,0,0,0
Q6IQ20,24,8,37,0,0,0,0,4,0,0,0,0
Q6IQ85,4,2,10,0,0,0,0,0,0,0,0,0
Q6IQE9,53,32,68,0,0,0,0,3,0,0,1,0
Q6IR74,113.457,121,282.252,0,0,1,3,6,0,0,0,0
Q6IR75,41,20,66,0,0,0,1,0,0,0,0,0
Q6IRB3,21,17,35,0,0,0,0,1,0,0,0,0
Q6IRP4,67,56,181,1,0,0,0,6,0,0,0,0
Q6ITT3,40,14,74,0,0,0,0,1,0,0,0,0
Q6IUY1,87,91,236,0,0,0,0,2,0,0,0,0
Q6IVV8,342,311.013,621.641,0,3,2,6,23,5,0,0,0
Q6IVY4,25,29,45,1,0,0,0,0,0,0,0,0
Q6J4G7,0,0,0,0,0,0,0,4,0,1,0,0
Q6J5K9,0,0,0,0,0,0,0,0,0,0,0,0
Q6J6C2,221,166,479,0,4,1,2,4,0,1,0,0
Q6JAN1,93,65,234,0,2,0,0,4,0,0,0,0
Q6JDV7,66,17,70,0,0,0,0,0,0,0,0,0
Q6JEL2,0,0,0,0,0,0,0,0,0,0,0,0
Q6K1C4,26,23,85,0,0,0,0,0,0,0,0,0
Q6K1J1,70.836,77,226,0,1,1,0,1,1,0,0,0
Q6K271,31,11,58,0,0,0,0,0,0,1,4,0
Q6K332,8,14,46,0,0,0,0,0,0,0,0,0
Q6K3R5,103,80,183,0,2,2,0,4,0,0,0,0
Q6K4E7,1,3,2,0,0,0,0,0,0,0,0,0
Q6K550,19,12,56,0,0,0,0,0,0,0,0,0
Q6K641,16,35,137,0,2,0,0,4,0,0,0,0
Q6K7R9,6,4,8,0,0,0,0,0,1,0,0,0
Q6K8J4,27,27,103,0,0,0,0,2,0,0,0,0
Q6K9G1,184.177,183.247,410.51,0,11,0,3,4,0,0,0,0
Q6K9N1,0,0,11,0,0,0,0,0,0,0,0,0
Q6KAE5,28,22,48,0,0,0,0,0,0,0,0,0
Q6KC79,53,44,97,0,0,0,1,0,1,0,0,0
Q6L0S6,3,0,0,0,0,0,0,0,0,0,0,0
Q6L482,6,15,42,0,0,0,1,1,0,0,0,0
Q6L4S3,22,32,109,0,0,0,0,2,0,0,0,0
Q6L5C4,101,61,151,0,0,0,5,4,0,0,0,0
Q6L5F4,76,38,185,0,0,0,0,0,1,0,0,0
Q6L5F5,107,53,133,0,0,0,0,0,0,0,0,0
Q6L6S1,64,48,112,0,0,0,0,0,1,0,0,0
Q6L8Q7,40,13,48,0,0,0,0,1,0,0,0,0
Q6LAF1,0,0,0,0,0,0,0,0,0,0,0,0
Q6LGH5,4,0,2,0,0,0,0,0,0,0,0,0
Q6LPK6,11,3,15,0,0,0,0,0,0,0,0,0
Q6LYY1,9,3,43,0,0,0,0,3,0,0,0,0
Q6M9M7,5,4,10,0,0,0,0,0,0,0,0,0
Q6MAG7,12,1,11,0,0,0,0,0,0,0,0,0
Q6ME97,37,32,57,0,0,0,1,0,0,1,0,0
Q6MEC9,118,105,227,2,6,0,2,1,1,0,0,0
Q6MG61,44,26,80,0,1,0,0,2,2,0,0,0
Q6MHT3,15,53,91,0,0,0,0,1,0,0,0,0
Q6MIV0,14,17,60,0,0,0,0,1,0,0,1,0
Q6MLJ0,50,26,77,0,0,1,0,1,1,0,0,0
Q6MU19,19,17,45,0,0,0,0,0,1,0,0,0
Q6N063,89,45,131,0,0,0,4,0,0,0,0,0
Q6N069,134.976,74.075,244.681,0,0,0,1,2,0,0,0,0
Q6N075,9,9,22,0,0,0,0,1,0,0,0,0
Q6NF05,18,7,36,0,0,0,1,3.508,0,0,0,0
Q6NGL9,11.264,6.995,43.996,0,0,1,0,0,0,0,0,0
Q6NKN8,84,79,229,0,0,0,0,7,1,0,0,0
Q6NKR2,14,8,21,0,0,1,0,4,0,0,0,0
Q6NL24,54,38,71,0,2,0,1,0,0,0,0,0
Q6NLB1,12,20,77,0,0,0,0,2,0,0,0,0
Q6NLC1,41,44,60,0,0,0,0,2,0,0,0,0
Q6NLQ6,267,198,427,0,2,0,0,7,7,0,0,0
Q6NLT8,38,47,52,0,1,0,0,3,0,0,0,0
Q6NMM8,55,44,111,0,1,0,0,0,0,0,0,0
Q6NNP0,66,54,122,0,2,0,0,2,0,0,0,0
Q6NPM8,14,9,11,0,0,0,0,0,0,0,0,0
Q6NQE2,17.798,0,11.012,0,0,0,0,0,0,0,0,0
Q6NQK9,38,13,58,0,0,0,0,0,0,0,0,0
Q6NQN5,25,2,24,0,0,0,0,0,0,0,0,0
Q6NQP5,217,138,279,0,0,0,0,0,0,0,0,0
Q6NRC7,9,3,4,0,0,0,0,0,0,0,0,0
Q6NRD5,13,17,16,0,0,2,0,0,0,0,0,0
Q6NRG6,1,0,5,0,0,0,0,7,1,1,0,0
Q6NRL6,7,0,9,0,0,0,0,0,0,0,0,0
Q6NRQ1,87,85,91,0,1,0,2,2,0,0,0,0
Q6NRX0,71,48,80,0,0,0,0,5,0,0,0,0
Q6NS26,28,9,22,0,0,0,0,2,0,0,0,0
Q6NS38,93,49,111,2,0,0,0,2,0,0,0,0
Q6NSN2,35,18,34,0,0,0,0,0,0,0,0,0
Q6NSR3,20,14,46,0,0,0,0,2,0,0,0,0
Q6NT16,43,37,66,0,0,0,0,0,0,0,0,0
Q6NTR1,61,50,41,0,0,0,0,4,0,0,0,0
Q6NU56,27,9,41,0,0,0,4,0,1,0,0,0
Q6NU95,53,68.013,159.163,0,7,0,0,6,2,0,0,0
Q6NUB3,279.853,185.755,423.647,0,3,0,0,14,1,1,0,0
Q6NUK1,69,60,146,0,0,0,0,0,0,0,0,0
Q6NVR9,27,28,71,0,0,0,0,0,0,0,0,0
Q6NVS2,58,34,45,0,0,0,0,0,2,0,0,0
Q6NW95,3,6,1,0,0,0,0,0,0,0,0,0
Q6NWJ4,150.881,111.164,299.005,0,0,1,0,3,1,0,0,0
Q6NWL4,14,7,29,0,0,0,0,0,1,0,0,0
Q6NWZ9,0,0,0,0,0,0,0,0,2,0,0,0
Q6NX27,69,44,144,0,1,0,0,2,1,0,0,0
Q6NXC0,12,22,48,0,0,0,0,0,0,0,0,0
Q6NXG1,48,19,109,0,0,0,0,0,0,0,0,0
Q6NXM2,34,12,30,0,0,0,0,0,0,0,0,0
Q6NXR0,17,20,42,0,0,0,0,1,0,0,0,0
Q6NXT1,27,24,77,0,0,1,0,0,0,0,0,0
Q6NYF0,6,0,12,0,0,0,0,0,0,0,0,0
Q6NYK8,8,7,13,0,0,0,0,0,0,0,0,0
Q6NYL3,54,43.349,150.826,1,0,0,2,5.415,1,0,0,0
Q6NZL6,18,21,27,0,0,0,0,4,0,0,0,0
Q6NZL8,105.124,70,482.447,0,0,0,0,5,1.927,0,0,0
Q6NZP1,64,36,115,0,1,0,0,2,0,0,0,0
Q6NZQ0,87,60.146,120,0,0,0,2,8,1,1,0,0
Q6P011,51,20,46,0,0,0,0,0,0,0,0,0
Q6P158,20,8,18,0,0,0,0,0,1,0,0,0
Q6P1R4,23,4,25,0,0,0,0,0,0,0,0,0
Q6P1S4,0,0,0,0,0,0,0,0,0,0,0,0
Q6P1S6,6,7,7,0,0,0,0,0,0,0,0,0
Q6P1U3,60,36,66,0,0,0,1,0,0,0,0,0
Q6P256,112,90,267,0,0,0,0,0,3,0,0,0
Q6P298,60.995,28,71,0,0,0,0,2,0,0,0,0
Q6P2B1,26,26,69,0,0,0,0,0,0,0,0,0
Q6P2K3,16,7,43,0,0,0,0,0,0,0,0,0
Q6P2P2,13,15,22,0,0,0,0,0,0,0,0,0
Q6P2Y2,108,96,129,0,2,0,0,3,0,0,0,0
Q6P2Y3,9,7,20,0,0,0,0,0,0,0,0,0
Q6P342,27,19,28,0,0,0,0,0,0,0,0,0
Q6P3R8,69,47,102,0,0,0,0,8,0,1,0,0
Q6P4H8,31,19,38,0,0,0,0,5,0,0,0,0
Q6P587,42,14,58,1,0,0,0,0,0,0,0,0
Q6P5D3,27,38,151.291,0,0,0,0,2,0,0,0,0
Q6P5E8,39,23,69,0,0,0,0,3,3,0,0,0
Q6P6R7,12,5,26,0,0,0,0,0,0,0,0,0
Q6P6Z8,11,10,8,0,0,0,0,0,0,0,0,0
Q6P798,66,50,127,0,0,0,0,3,2,0,0,0
Q6P7N1,7,10.437,28,0,0,0,0,0,0,0,0,0
Q6P7N4,88,26,120,0,0,0,0,0,0,0,0,0
Q6P819,83,56,87,0,0,0,0,3,3,0,0,0
