Entry,UVI_092_C,UVI_094_C,UVI_096_C,UVI_100_C,UVI_102_C,UVI_104_C,UVI_106_C,UVI_108_C,USVI_118_C,UVI_132_C,UVI_136_C,UVI_138_C
P49215,57.502,137,2,21.327,183.221,163.666,156.143,191.498,23,420.998,238,237
P49293,0,0,0,0,0,0,0,0,0,0,0,0
P49298,0,0,0,0,0,0,6,0,0,0,0,0
P49305,0,0,0,0,0,0,0,0,0,0,0,0
P49354,3,2,0,4,0,1,0,0,1,20,11,1
P49363,0,0,0,0,0,0,0,0,0,0,0,0
P49364,0,0,0,26,39,29,46,51,0,1,0,0
P49366,0,0,0,0,0,0,8,0,0,0,0,0
P49397,89,135,3,428,1076,939,1105.838,1340,22,1852,775.098,636
P49444,0,0,0,0,0,0,3,0,0,0,0,0
P49471,1311,3494,157,1990,4663.001,1451,6348.033,4562,44,51,15,12
P49472,884,3757,42,2488.983,4942.999,1238,5075,4084,58,22,16,2
P49477,0,0,0,0,0,0,24,0,0,0,1,0
P49481,316,414,6,544,1469,1311,1773.994,1936,34,1366,727,631
P49530,0,0,0,0,0,0,1,0,0,0,0,0
P49595,0,0,1,0,0,0,0,0,0,0,0,0
P49615,0,0,0,0,0,0,1,2,0,0,0,0
P49626,0,0,0,0,0,0,0,0,0,0,0,0
P49642,3,1,1,0,4,1,16,3,4,20,8,2
P49653,1,1,0,3,0,0,2,3,0,1,1,1
P49693,0,0,0,0,0,0,0,0,0,0,0,0
P49695,0,0,0,0,0,0,1,0,0,2,0,4
P49696,0,0,0,13,51,12,30,35,6,18,4,0
P49729,0,0,3,0,0,0,3,0,0,0,1,0
P49730,70,188,3,190,819,239,674,717,27,742,430,259
P49731,1,4,0,18,74,41,32,46,5,53,16,11
P49735,1,4,0,1,8,3,7,7,6,75.777,28,14
P49736,0,0,0,0,0,0,13,0,0,0,2,0
P49739,0,0,0,0,0,0,6,0,0,0,0,0
P49754,0,0,0,4,9,4,7,3,1,17,3,5
P49756,15,33,0,33,85,48,120,119,1,118,63,72
P49759,1,0,0,1,5,1,0,5,0,5,4,2
P49776,0,0,0,12.343,13,21,21,36,1,0,0,0
P49791,0,0,0,0,0,0,0,0,0,0,0,0
P49793,0,0,0,0,3,0,0,0,0,1,1,0
P49825,0,0,0,0,0,0,0,0,2,0,0,0
P49826,0,0,0,0,0,0,4,0,0,0,0,0
P49964,1,1,0,0,0,0,0,0,0,65,37,39
P49972,8,12,0,2,9,10,16,6,0,10,4,4
P50021,209,464,10,194.001,654,324.001,656,783,14,821.993,355.066,291
P50027,2,0,0,2,12,5,15,7,0,8,4,2
P50053,0,0,0,0,0,0,0,0,0,0,0,0
P50085,0,0,0,0,0,0,12,0,0,0,8,0
P50101,0,0,0,0,0,0,8,0,0,0,5,0
P50107,1,4,0,2,1,1,11,7,5,4,4,0
P50108,10,14,0,9,73,25,43,37,6,34,27,26
P50121,0,0,0,0,0,0,0,0,0,4,2,3
P50182,0,0,0,0,0,0,0,0,0,0,0,0
P50249,0,0,0,0,0,0,0,0,0,0,0,0
P50300,0,0,0,0,0,0,0,0,0,0,0,0
P50336,0,0,0,2,5,0,0,0,0,21,9,3
P50389,1,0,0,0,4,1,0,2,6,0,0,0
P50396,0,0,0,0,0,0,0,0,0,0,0,0
P50429,0,0,0,0,0,0,9,0,0,0,0,0
P50430,0,0,0,4,23.997,11,11,20,22,124,61.001,47
P50433,0,0,0,0,0,0,6,0,0,0,0,0
P50452,0,0,0,0,0,0,8,0,0,0,0,0
P50528,0,0,0,0,0,0,4,0,0,0,0,0
P50532,0,0,0,1,1,0,10,1,5,54,29,20
P50586,0,0,0,0,0,0,0,0,0,0,0,0
P50607,0,0,0,11,19,15,25,44,1,18,10,7
P50648,87,207,3,252,877,347,863.001,1016,44,425,200.001,121.785
P50651,0,0,0,0,0,0,1,0,0,0,0,0
P50694,0,0,0,0,2,1,2,2,1,2,0,0
P50729,0,0,0,2,0,0,0,0,1,0,0,0
P50830,0,4,0,1,12,0,4,14,1,16,1,7
P50845,0,0,0,0,0,0,0,0,0,0,0,0
P50846,0,0,0,0,0,0,2,2,2,1,0,0
P50872,0,0,0,0,0,0,1,0,0,0,0,0
P50883,0,0,0,0,0,0,0,0,0,5,0,0
P50889,17.224,33.985,2,13.617,50.754,10.113,29.627,36.92,6.949,15.425,15.754,0
P50944,0,0,0,0,0,0,0,1,0,22,9,4
P51106,0,0,0,16,46,46,29,65,1,7,4,5
P51113,0,0,0,0,0,0,0,0,0,0,0,0
P51116,0,0,0,1,7,4,3,7,2,28,7,12
P51133,26,27,0,25,82,50,132,137,1,146,67,56
P51136,0,0,0,0,0,0,6,0,0,0,0,0
P51138,0,0,0,0,0,0,2,0,0,0,3,0
P51139,0,0,0,0,0,0,0,0,0,0,1,0
P51157,1,0,0,0,2,1,0,1,0,44,20,20
P51166,0,0,0,0,1,2,3,0,0,4,3,1
P51186,0,0,0,0,0,0,4,0,0,0,0,0
P51193,417,547,144,285,567,608,804.523,834.121,36,4175.998,2300.922,2013.999
P51228,0,7,0,0,2,9,0,0,0,3,0,0
P51243,91,148,2,6,9,1,5,1,10,136,105,151
P51249,0,1,0,0,1,2,5,6,3,2,1.005,0
P51327,1,1,0,2,0,2,10,2,9,7,56,44
P51375,0,0,0,0,9,8,2,9,0,0,0,0
P51390,0,2,0,0,7,4,0,0,2,3,2,1
P51403,0,0,0,0,0,0,0,0,0,0,0,0
P51427,137,179.617,1,65,198,162.821,83,198.354,17,385.926,134.862,147
P51563,12,33,1,42,191,88,148,247,3,924,411,385
P51566,0,0,0,0,0,0,2,1,0,2,0,0
P51567,0,0,0,1,1,1,2,0,3,17,8,3
P51568,0,2,0,2,6,4,2,7,0,31.491,22.726,1
P51574,0,5.009,0,0,5.012,0,4.537,6.464,0,34.78,15.393,44.001
P51592,0,0,0,0,1,1,1,1,1,33,11,0
P51615,0,0,0,0,0,0,0,0,0,0,0,0
P51643,0,0,0,0,0,0,0,0,0,0,0,0
P51644,0,0,0,2,0,0,0,0,0,0,0,0
P51659,0,0,0,2,18,5,18,21,0,0,0,0
P51660,0,0,0,0,0,5,3,5,0,0,0,3
P51687,0,0,0,0,0,0,0,0,0,0,0,0
P51691,27,58,1,184,949,417,765,977,8,10,10,14
P51784,1,2,0,0,9,2,5,2,0,20,3,9
P51791,0,0,0,0,0,0,4,0,0,0,0,0
P51792,0,3,0,1,16,0,0,0,2,2,5,5
P51793,0,0,0,0,0,0,0,0,0,0,0,0
P51794,0,0,0,2,1,0,3,4,4,8,4,0
P51797,0,0,0,0,0,0,0,0,0,0,0,0
P51798,0,1,0,0,0,1,0,0,1,8,2,4
P51799,0,0,4,0,0,0,6,2,2,21.462,4,1.096
P51817,0,6,0,0,0,0,0,0,0,22,5,2
P51822,61.338,36.007,1,0,0,0,0,2,1,0,0,0
P51823,0,0,0,0,0,0,2,0,0,0,0,0
P51824,7.637,16.76,0,23.636,159.51,59.119,137.974,105.572,7,710.801,370.966,180.256
P51839,0,0,0,3,0,0,0,0,0,0,0,0
P51881,0,0,0,0,0,0,0,0,0,0,0,0
P51892,48,53,1,7,10,12,29,43,2,39,14,15
P51903,74,101,1,11,42,31,33,46,20,41,17.076,8
P51948,0,0,0,0,0,0,0,0,0,0,0,0
P51949,0,0,0,0,2,6,2,1,0,4,0,0
P51954,33,23,0,51,214,120,175,219,20,301.061,184,176
P51955,0,0,0,26,84,38,82,79,1,8.041,8,2
P51956,5,7,0,0,10,6,5,8,1,57,41,14
P51957,8,9,0,7,41,5,25,30,0,94.287,37,31
P52009,0,0,0,0,0,0,0,0,0,0,0,0
P52011,0,0,0,0,0,0,1,0,0,0,0,0
P52012,0,0,0,1,0,0,8,0,0,0,2,0
P52013,0,0,0,0,0,0,4,0,0,0,0,0
P52015,0,0,1,0,0,0,0,2,0,3,1,1
P52045,0,2,0,0,0,0,0,0,0,10,0,1
P52057,0,0,0,0,1,0,9,0,0,5,0,0
P52086,0,0,0,0,0,3,1,0,0,0,1,0
P52115,0,0,0,0,0,0,2,0,0,0,0,0
P52186,0,0,0,0,0,0,0,0,0,8,2,6
P52187,0,0,0,0,1,0,0,1,0,4,0,0
P52274,1,3,0,18,84,26,70.861,115,1,14,3,7
P52279,0,0,0,0,0,0,19,0,0,0,0,0
P52303,0,0,1,0,0,0,0,0,0,0,0,0
P52410,0,0,0,0,74.224,54,101,43.767,1,180,81,0
P52414,0,0,0,0,0,0,0,1,0,0,0,0
P52425,0,0,0,0,0,0,6,0,0,0,0,0
P52493,0,0,0,1,0,0,0,0,0,6,15,10
P52555,0,0,0,0,0,0,0,0,0,26,14,11
P52649,4,0,12,0,0,0,0,0,1,0,0,0
P52709,0,0,0,0,0,0,0,0,0,0,0,0
P52760,0,0,0,0,0,0,19,0,0,0,0,0
P52842,0,2,0,7,22,11,17,26,1,15,0,10
P52917,0,0,0,0,0,0,3,0,0,0,0,0
P52922,0,5,0,3,5,1,10,0,0,17,7,4
P52948,30,28,2,55,174,92,154,193,1,321,140,198
P53041,0,4,0,0,6,3,1,1,0,15,1,2
P53042,8,32,0,38,78,60,67,80,1,340,208,94
P53043,0,1,0,0,4,0,3,3,0,15.975,3,5
P53052,0,0,0,0,0,0,0,0,0,0,0,0
P53078,0,0,0,0,0,0,2,0,0,1,0,0
P53091,2,1,2,0,0,0,0,0,0,0,0,0
P53152,1,0,0,0,0,0,0,0,0,9,3,0
P53273,1,2,0,1,55,22,15,25,4,176,71,53
P53354,0,0,0,0,0,0,0,0,0,0,0,0
P53355,6,9,0,2,7,3,13,7,4,68,16,28
P53356,7,3,0,21,84.964,18,103,95,7,101,39,26
P53396,0,0,0,0,0,0,0,0,0,0,0,0
P53472,0,0,0,0,0,0,12,0,0,0,0,0
P53476,0,0,0,0,0,0,0,0,0,0,0,0
P53487,0,0,0,0,0,0,0,0,0,0,0,0
P53488,6,24,0,16,48,27,67,73,0,91,57,56
P53496,0,0,0,0,4,0,2,9.062,1,4,0,1
P53500,0,2,0,1,2,0,0,0,3,20,3,4
P53526,6,9,0,6,20,5,11,25,1,2,3,3
P53585,0,0,0,0,0,0,0,0,0,0,0,0
P53605,0,3,0,0,0,0,0,0,0,1,0,0
P53607,0,0,0,0,1,0,1,0,0,3,1,2
P53610,0,0,0,1,1,0,1,0,0,0,0,2
P53624,0,0,0,0,0,0,0,0,0,0,0,0
P53632,6,0,0,0,5,0,8,7,0,2,5,1
P53634,0,0,0,0,0,0,5,0,0,0,0,0
P53681,0,1,0,0,0,0,7,0,1,152,75,36
P53682,0,0,0,1,6.021,3,0,5,1,41,17,14
P53683,0,11,0,17.415,63.323,21,27.684,41.87,0,30.973,6.67,1.187
P53699,0,0,0,3,11,3,2,1,0,3,2,3
P53729,0,0,0,0,0,0,0,0,0,11,2,2
P53739,0,0,0,0,0,0,0,0,0,0,0,0
P53780,0,0,0,0,3,1,9,2,1,40,12,8
P53791,0,3,0,1,1,3,2,1,0,1,1,0
P53798,0,0,0,0,2,0,3,6,1,43,10,3
P53804,0,0,0,0,0,0,0,0,0,2,5,0
P53834,0,0,0,0,0,0,5,0,0,0,0,0
P53838,0,0,0,0,0,0,0,0,0,0,0,0
P53844,0,0,0,1,8,2,2,3,0,0,0,0
P53849,0,7,0,9,58,7,29,27,1,1,0,0
P53852,0,0,0,0,0,0,5,0,0,0,0,0
P53871,0,0,0,0,0,0,0,0,0,0,0,0
P53914,0,0,0,0,0,0,0,0,0,0,0,0
P53933,5,7,1,54,203,86,181,263,7,29,16,25
P53978,1,1,0,0,7,2,0,0,0,0,0,1
P53989,0,0,0,0,0,0,0,0,0,0,0,0
P53992,1,0,0,0,6.351,0,3,0,3,25.901,6.936,9.583
P53994,0,0,0,0,0,0,1,0,0,0,0,0
P53995,0,0,0,0,0,0,0,0,0,0,0,0
P54072,0,0,0,0,0,0,0,0,0,0,0,0
P54073,0,0,0,0,0,0,0,0,0,0,0,0
P54086,0,0,0,0,0,0,2,0,0,0,0,0
P54113,0,0,0,0,3,0,14,0,1,0,2,0
P54137,0,0,0,0,0,0,0,0,0,0,0,0
P54144,4,11,0,2,55.007,4,41.018,28.194,7,1057.363,609.382,400.78
P54145,0,0,1,0,0,0,1,2,0,0,0,0
P54147,4.167,29,0,45,109.471,8.001,148.026,187.022,5.303,173.225,73.63,56.637
P54176,0,1,0,3,8,0,2,6,1,74,51,26
P54212,0,0,0,0,0,0,8,0,0,0,0,0
P54213,0,0,0,0,0,0,0,0,0,1,2,2
P54215,0,0,0,0,0,1,0,5,0,55,15,19
P54223,0,0,0,0,0,0,0,0,0,1,0,0
P54235,3,0,0,0,0,0,1,0,2,0,0,0
P54236,0,2,0,0,3,0,0,1,0,1,0,0
P54243,0,0,0,0,0,0,0,0,0,0,0,0
P54252,0,0,0,2,0,8,1,0,2,369,251,210
P54260,45,88,0,67,316,161,279,377,6,573,286,175
P54345,0,0,0,0,0,0,0,0,0,0,0,0
P54353,0,0,0,1,26,7,53,33,0,0,0,0
P54362,0,0,0,0,0,0,0,0,0,0,0,0
P54399,7,6,0,1,4,0,1,0,8,0,0,2
P54433,0,0,0,18,38,35,0,0,1,36,14,20
P54453,0,0,0,0,0,0,0,1,0,58,21,17
P54493,0,0,0,0,0,0,0,0,0,0,0,1
P54543,6,4,0,1,24,17,23,19,0,0,0,1
P54563,0,0,0,0,7,1,0,0,0,0,3,6
P54567,16,31,0,22,81,15,94,82,9,119,70,49
P54569,0,0,0,14,15,21,31,45,0,2,0,3
P54583,3,9,0,0,1,1,1,1,2,7,1,0
P54609,0,4,0,37,204,30,168,198,2,161,89.234,44
P54641,0,0,0,0,0,0,0,0,0,0,0,0
P54644,0,0,0,2,0,0,8,1,0,5,0,1
P54659,0,1,0,0,1,5,22,3,3,12,3,7
P54672,2,0,0,0,0,0,0,0,0,0,0,0
P54673,0,0,0,0,0,0,0,0,0,77,23,43
P54676,0,0,0,0,7,3,4,5,3,3,0,2
P54677,0,1,0,31,153,94,134,152,2,17,4,13
P54679,0,0,0,0,6.998,4,12,8,3,7,12,4
P54680,0,0,0,0,0,0,6,0,0,0,0,0
P54685,0,0,0,0,0,0,2,0,1,10,0,2
P54689,1,0,0,1,4,0,22,3,16,8,5,4
P54703,0,0,0,0,0,0,0,0,0,0,0,0
P54705,0,0,0,0,0,0,2,0,0,0,0,0
P54708,5,2,0,11,16,6,29,27,0,43,25,23
P54736,0,0,0,0,5,5,0,0,0,3,3,0
P54739,0,0,0,0,0,0,0,0,0,1,2,0
P54750,3,6,0,0,3,0,1,2,3,14,0,7
P54774,44,116,1,0,2,4,25,10,2,8,5,3
P54818,1,0,0,8,9,2,5,1,0,4,1,1
P54856,13,35,0,38,134,58,96,126,1,41,19,16
P54861,0,1,0,1,11,11,21,17,0,7,1,4
P54872,0,0,0,0,0,0,0,0,0,0,0,0
P54873,5,6,0,10,0,27,17,30,3,17.936,13,8
P54904,0,0,0,0,0,0,0,0,0,0,0,0
P54927,0,0,0,0,0,1,3,4,0,0,0,2
P54937,0,0,0,0,0,0,0,0,0,0,0,0
P54948,0,0,0,0,0,0,0,0,1,4,0,0
P54961,1,2,0,0,5,0,0,0,2,4.064,3,2
P54967,0,0,0,0,8,1,9,0,0,1,0,0
P54979,0,0,0,0,0,0,0,0,0,0,0,0
P54982,0,0,0,0,0,0,0,0,0,2,5,0
P54985,0,1,0,0,3,6,1,5,1.268,92,37,37
P55004,0,0,0,0,0,0,1,0,0,0,2,0
P55037,0,0,0,0,0,0,0,0,0,0,0,0
P55038,0,0,0,0,0,0,6,0,0,0,0,0
P55080,0,0,0,0,0,0,10,0,0,0,0,0
P55096,0,0,0,0,0,0,2,0,0,0,0,0
P55115,0,0,0,0,0,0,0,3,2,1,0,1
P55142,33,46,1,57,164,83,146,181,2,325,200,145
P55143,0,0,0,0,0,0,0,0,0,0,0,0
P55180,0,2,0,0,1,0,2,1,1,1,0,0
P55189,129,317,1,310,1256,513,1237,1605,19,1799,966.999,304
P55192,3,3,0,8,12,2,1,1,0,5,3,4
P55200,0,0,0,0,0,0,0,0,0,0,0,0
P55251,0,0,0,11,16,12,18,11,2,3,2,0
P55263,0,0,0,0,0,0,0,0,0,0,0,0
P55265,0,0,0,0,0,0,0,0,0,1,0,0
P55390,0,0,0,1,4,9,13,13.217,1,36,1,7
P55469,0,3,0,1,16,5,12,22,2,7,5,4
P55473,16,8,12,4,26,9,0,4,3,26.45,3,11
P55474,1,1,0,16,31,21,66,90.804,1,4,3,10
P55577,0,1,0,5,17,9,14,10,0,50,9,16
P55667,0,0,0,0,0,0,2,0,0,0,0,0
P55735,0,0,0,0,1,0,0,0,0,1,0,0
P55738,23,37,0,32,185,51.001,144.301,133,13.002,39,11,10
P55786,57,117,1,163,642,166,369,573,10,137.24,64,31
P55792,0,0,0,1,37,6,23,26,1,11,0,2
P55826,0,0,0,0,0,0,0,0,0,0,0,0
P55877,0,0,0,0,0,0,3.848,4,0,210,100,82
P55906,79,160,1,157,884,348,731,906,4,798,460,277
P55925,0,0,0,25,57,37,41,45,0,12,2,0
P55934,0,0,0,0,0,0,2,0,0,66,45,20
P55986,0,0,0,0,0,0,0,0,0,0,0,0
P56206,0,0,0,0,0,0,0,0,2,0,0,0
P56255,0,2,0,1,6,0,0,8,0,13.151,7,3
P56272,4,4,0,13,14,22,29,21,7,44,31,23
P56286,21,35,0,43,113,77,128,115,8,227,87,110
P56336,17,8,18,0,0,0,2,0,1,1,0,0
P56364,0,0,0,0,0,0,0,3,2,0,0,1
P56366,34,54,0,0,1,0,5,1,2,0,0,0
P56500,18,26,1,18,47,54,37,45,1,45,22,20
P56589,0,0,0,15,53,16,8,18,2,1,3,0
P56634,6,44,0,16,210,57,90,189,1,251.994,107,75
P56658,0,0,0,0,0,0,0,0,1,0,2,0
P56699,8,0,0,0,9,6,36,18,0,0,0,0
P56820,0,0,0,18,45,47,88,69,10,29.022,26,10
P56950,0,0,0,0,0,0,0,0,0,0,0,0
P56960,0,0,0,0,0,0,3,2,0,0,0,0
P57072,0,0,0,0,0,0,0,0,0,0,0,0
P57078,2,4,2,4,20,9.168,18,34,4,51,48,30
P57080,0,0,0,0,4,0,2,1,0,2,0,0
P57103,0,1,0,9,21,1,19,13,6,28,19,7
P57737,0,0,0,3,0,7,8,2.116,0,3,0,0
P57740,0,0,0,0,2,1,2,3,6,23,12,8
P57759,0,0,3,8,16,4,16,14,3,8,1,0
P57769,0,0,0,0,0,2,0,2,3,2,1,0
P57795,0,0,0,0,0,0,0,0,0,0,0,0
P57847,0,0,0,0,0,0,0,0,0,0,0,0
P58022,1,1,1,1,1,0,0,0,0,168,54,184
P58100,0,1,0,26,118,47,82,113,0,0,1,0
P58112,0,0,0,0,0,0,1,0,0,0,0,0
P58113,0,0,0,0,1,1,21,5,15,69,69,36
P58137,13,4,0,5,10,7,16,13,1,0,0,0
P58195,17,5,8,0,0,0,0,0,1,0,0,0
P58283,0,0,0,21,52,26,53.008,69,0,0,0,2
P58313,0,0,0,0,0,0,0,0,0,0,0,0
P58374,0,0,0,84,141,128,184,191,1,1,1,0
P58397,7,20,0,16,153.53,54,141,162,0,1,0,0
P58467,0,0,0,1,1,1,0,1,1,1,0,5
P58544,0,0,0,0,0,0,14,0,0,0,0,0
P58616,0,0,0,0,8,1,14,3,0,0,0,3
P58742,0,0,0,2,1,0,1,0,1,0,0,0
P58872,0,0,0,5,5,0,10,5,0,4,1,5
P58875,1,0,0,0,0,2,4,1,0,1,3,7
P58905,530,409,675,0,8,2,12,18,5,1,1,0
P59015,4,6,0,1,4,1,4,1,4,21,4,13
P59034,12,12,0,0,0,0,0,1,0,1,1,0
P59075,0,0,0,0,0,0,17,2,0,0,0,0
P59083,0,0,0,0,0,0,0,0,0,0,0,0
P59114,0,0,0,1,0,3,0,2,0,15,16,9
P59232,57,116,1,49,178,151,152,139,3,209,84,106
P59267,1,4,0,14,30,42,29,74,7,95,40,40
P59268,0,0,0,0,0,0,2,0,0,0,0,0
P59280,0,0,0,0,0,0,1,0,0,0,0,0
P59282,0,0,0,0,0,0,1,0,1,9,10,0
P59303,0,0,0,0,1,0,4,0,0,8,2,1
P59470,0,0,0,0,0,0,12,0,2,2,1,3
P59511,29,73,1,100,295,137,270,372,4,258,116,111
P59708,9,4,0,3,5,2,5,1,0,420,669,847
P59722,1,0,0,18,33,17,8,11,2,24,4,1
P59723,0,0,0,0,4,1,0,0,0,31,14,15
P59743,0,0,0,0,0,0,0,0,0,0,0,0
P59838,1,0,0,2,6,5,5,6,1,13,1,5
P59913,0,0,0,0,0,0,0,0,0,0,0,0
P59916,0,0,0,6,9,7,11,15,2,13,7,1
P59941,0,1,0,3,1,1,1,3,0,2,0,0
P60039,43.275,33.75,1.121,203.731,427.764,358.439,459.99,434.635,3.184,929.11,463.683,333.582
P60040,253.725,324.25,11.879,559.269,1180.236,854.56,922.733,1315.364,13.815,1341.89,533.317,564.419
P60067,12,19,0,14,30,29,31,50,3,58,35,29
P60204,2,2,0,1,2,0,2,0,0,5,8,3
P60500,0,0,0,0,3,0,3,3,5,209,111,86
P60901,0,0,0,1,1,1,4,3,0,6,7,4
P60924,0,0,0,0,2,0,0,0,2,21,2,3
P61207,9,19,0,0,0,1,11,0,0,0,0,0
P61237,0,0,0,0,0,0,0,0,0,1,0,0
P61460,0,0,0,5,17,4,9,11,0,4,0,0
P61759,1,3,0,0,4,0,0,0,0,2,0,5
P61765,0,0,0,0,0,0,4,0,0,0,0,0
P61800,0,1,0,14,66,46,47,57,1,17,3,17
P61859,0,3,0,22,93,30,38,36,12,29,10,12
P61869,0,0,0,0,4,4,5,3,5,2,0,0
P62083,0,0,0,0,0,0,0,0,0,0,0,0
P62184,7,10,0,4,49,11,39,41,3,19,11,0
P62262,29,87,1,18,59,22,74,105,3,104,46,46
P62286,1,0,0,1,4,2,2,2,3,30,9,8
P62288,0,1,0,2,10,13,11,15,3,82,26,18
P62290,0,0,0,0,0,0,7,0,0,0,0,0
P62296,4,15,0,2,69,6,44,30,2,11,5,7
P62302,17.133,25.35,6,179,511.855,396.488,396,466.786,16,457.899,282,241.116
P62332,0,0,0,4,2,13,0,7,0,0,0,0
P62334,0,0,0,0,0,0,0,0,0,0,2,0
P62345,10,15,0,14,99,9,39,36,1,32,13,10
P62494,2,3,0,7,20,15,33.95,40,3,49,7,18
P62628,0,0,0,1,2,2,5,7,1,10,5,2
P62749,0,0,0,0,0,0,0,0,0,0,0,3
P62752,119,177,7,90,216,154,206,197,21,523,248,233
P62775,4,1,0,6,5,0,7,2,0,4,7,4
P62840,0,2,0,15,19,21,25,25,1,0,0,0
P62878,29,27,0,50,90,73,118,164,1,10,5,2
P62975,1,14,0,6,43,9,55,51,4,11,7,8
P63036,3,0,0,0,0,0,0,0,0,8,5,0
P63088,0,0,0,0,0,0,0,1,0,0,0,0
P63142,0,0,0,1,9,6,1,5.386,3,12.174,8.161,0
P63155,0,0,0,0,0,0,3,0,0,0,0,0
P63172,2,12,0,7,35,35,27,40,1,39,21,12
P63317,0,0,0,0,1,1,3,0,0,0,1,0
P63343,0,0,0,0,0,0,4,4,1,0,1,0
P63389,0,2,0,0,3,0,6,0,0,11,1.402,0
P63417,0,1,0,0,0,0,0,1,0,21,9,13
P63872,39,53,0,44,168,88,180,180,11,725,386,297
P64483,0,0,0,0,0,0,2,0,0,0,0,0
P64730,0,19,0,14,9,29,18,44,2,132,66,58
P65840,5,4,0,2,2,0,8,1,0,70,37.183,30
P66899,0,0,0,0,1,0,0,0,0,1,0,0
P67156,0,0,0,0,1,0,0,3,0,4,1,4
P67209,0,0,0,0,5,1,3,1,6,2,0,0
P67581,0,0,0,0,0,0,4,0,0,0,0,0
P67773,1,1,0,0,0,0,0,0,2,0,0,0
P67829,1,7,0,5,32,5,11,15,0,4,0,1
P67985,24,44,0,1,1,2,1,2,4,7,6,0
P68136,0,0,0,0,0,0,34,0,0,0,2,0
P68161,79,125,0,169,491,291,380,412,6,5,0,0
P69098,0,0,0,1.029,0,0,1,2,0,3,4,0
P69310,0,0,0,0,0,0,8,0,0,0,0,0
P69317,0,0,0,0,7,1,1,1,2,4,6,0
P69525,0,0,0,0,0,0,3,0,0,0,1,0
P69526,0,0,0,0,0,0,5,0,0,0,0,0
P69682,0,0,0,1,0,3,4,0,0,2,0,0
P70099,0,0,0,0,0,0,0,0,0,0,0,0
P70122,0,0,0,0,0,0,0,1,2,20,11,7
P70169,0,0,0,0,0,0,8,0,0,1,0,0
P70187,0,1,0,0,2,0,2,0,6,104.048,30,24
P70195,1,0,0,1,0,3,5,4,9,7,3,7
P70206,0,9,0,0,33,1,11,11,0,2,1,5
P70269,0,0,0,0,0,0,14,0,0,0,0,0
P70313,0,0,0,0,0,0,2,0,0,0,0,0
P70388,0,0,0,4,14,0,28,14,4,38,13,7
P70406,0,2,0,2,0,3,0,0,4,37,28.039,4
P70414,0,0,0,0,0,0,0,0,0,0,0,0
P70419,0,0,0,0,0,0,0,0,0,60,15,22
P70470,0,3,0,2,0,1,4,1,2,6,1,1
P70473,0,0,0,1,4,0,0,1,0,0,0,0
P70549,0,1,1,30,251,38,158,213,10,11,4,2
P70673,0,3,0,7,61,20,53,65,1,67,27,45
P70704,2,1,0,4,38,12,12,35,0,4,3,7
P70711,22,28,0,48,222,103,181,221,5,244,129,86
P70789,0,0,0,0,0,0,0,0,0,1,0,0
P70870,0,0,0,0,0,0,2,0,0,7,0,0
P70947,0,0,0,0,0,0,0,0,0,1,0,0
P71016,0,5,0,0,9,0,0,3,0,30,18.001,3
P71019,0,0,0,0,0,0,1,0,0,0,0,0
P71054,0,7,0,0,3,3,0,2,0,44,11,5
P71353,0,0,0,0,0,0,0,0,0,0,0,0
P71359,0,10.607,0,24,67.748,17,31.999,49,0,45,17,21.801
P71411,30,94.001,2,48,219.999,34,119,189,10,159,116,55
P71668,0,0,0,0,1,2,0,0,1,10,9,5
P71847,8,1,1,36,80,40,74,75,4,25,10,3
P72580,0,0,0,0,0,0,0,0,0,0,0,0
P72705,0,0,0,0,0,0,0,0,0,0,0,0
P72772,50,85,1,1,6,2,7,7,2,3,9,5
P72780,0,0,0,0,0,5,0,2,0,0,3,0
P72849,0,0,0,0,0,0,16,0,0,0,0,0
P72872,0,0,0,0,0,0,0,0,0,11,8,0
P72926,26,47,0,64,242,107,208.4,270.397,12,279,174,76
P72935,8,8,1,2,14,1,14,4,0,31,10,7
P72958,0,0,0,0,7,0,14,0,1,0,0,0
P72978,0,0,0,0,0,0,13,0,0,0,0,0
P72991,7,19,1,13,119,26,64,95,3,217,83,98
P73068,0,0,0,0,3,0,1,1,2,0,0,1
P73121,1,0,0,0,15,8,10,15,0,31,16,18
P73138,0,0,0,0,0,0,3,0,0,0,0,0
P73191,0,0,0,0,0,0,0,0,0,1,0,0
P73313,0,0,0,0,0,0,0,0,0,15,3,6
P73335,7,17,0,11,50,32,53,83,0,82,14,21
P73387,3,0,0,3,2,6,21,0,2,89,72,40
P73505,0,0,0,0,0,0,3,0,0,0,0,0
P73577,0,0,0,0,0,0,6,2,5,31,13,13
P73627,0,0,0,0,0,0,9,0,0,0,0,0
P73709,0,0,0,0,0,0,0,0,1,13,2,4
P73735,0,0,0,0,0,0,5,1,0,11,17,8
P73789,0,0,0,9,8,5,17,10,0,54,18,26
P73795,0,0,0,0,1,0,0,3,2,206,110,85
P73920,0,0,0,1,0,0,1,1,1,112,40,39
P74007,0,0,0,0,0,0,0,0,0,0,0,0
P74168,4,0,0,0,2,7,5,9,0,14,13,6
P74312,2,0,0,0,0,0,0,0,1,10,7,8
P74313,0,1,0,20,96,47,32,31,0,20,15,1
P74334,5,1,1,4,10,12,7,11,7,10,2,0
P74369,0,3,0,3,4,1,4,0,0,7,1,5
P74373,0,0,0,0,0,0,0,0,0,0,0,0
