Entry,M_c1_C,M_c3_C,M_c5_C,M_c6_C,M_c7_C,M_c8_C,O_c1_C,O_c2_C,O_c3_C,O_c6_C,O_c7_C,O_c8_C,Past_c1_C,Past_c5_C,Past_c6_C,Past_c7_C,Pstr_c3_C,Pstr_c5_C,Pstr_c7_C,Pstr_c8_C,UVI_081_C,UVI_083_C,UVI_085_C,UVI_087_C,UVI_089_C,UVI_091_C,UVI_093_C,UVI_095_C,UVI_097_C,UVI_099_C,UVI_103_C,UVI_105_C,UVI_107_C,USVI_109_C,USVI_111_C,USVI_117_C,UVI_129_C,UVI_131_C,UVI_133_C,UVI_135_C,UVI_137_C
Q54RB9,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
Q54RD6,1,1,2,1,8,10,1,59,9,12,0,4,0,0,0,5,0,0,0,0,1,6,2,4,2,0,1,0,1,0,0,5,12,0,0,0,2,0,2,1,0
Q54RE8,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
Q54RI9,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0
Q54RJ4,0,4,0,0,0,0,224,181,243,153,94,245,0,0,0,0,0,0,0,0,1,0,0,6,0,20,10,0,43,6,0,12,8,0,0,0,5,8,13,26,4
Q54RR5,0,1,0,0,0,0,0,14,1,4,0,0,0,0,0,1,0,0,0,0,4,6,2,2,1,0,0,0,0,0,1,1,8,0,0,0,14,19,18,17,25
Q54RS7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.541,0,0,0,7,0,0,0,1
Q54RZ2,0,1,0,0,0,0,8,40,5,3,7,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,3,2,0,0,0,6,5,5,3,0
Q54S03,0,0,0,0,0,1,10,40,2,1,7,8,0,0,0,0,0,0,3,0,3,0,0,0,1,1,0,0,1,0,2,0,2,0,0,0,4,1,5,1,0
Q54S12,278,395,370,173,393,204,10,76,32,25,5,26,0,0,0,0,0,0,0,0,162,155,81,181,108,0,2,0,0,6,4,10,21,0,0,0,40,54,58,84,31
Q54S52,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
Q54S79,1,1,2,1,3,0,0,1,0,2,0,4,0,0,0,0,0,0,0,0,3,0,0,5,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Q54S83,0,3,2,3,0,0,16,7,0,35,7,2,0,0,0,0,5,0,10,8,1,1,0,0,0,2,2,3,5,1,0,4,4,0,0,0,7,10,19,9,1
Q54S90,2379,2125.999,940,1276,1607,1151,1815,1117,3247,1409,1222,2369,3,0,0,2,0,3,0,0,543,526,341,451,378,106,100,5,219,594,440,417,822,0,0,2,422,1156,589,746,518
Q54SD4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q54SF9,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
Q54SJ5,0,20,16,18,20,8,2,89,1,3,11,3,0,0,0,0,0,0,0,0,10,3,5,11,6,1,0,0,0,2,4,0,8,0,0,0,0,0,0,0,0
Q54SN4,0,0,1,1,0,0,0,66,0,0,0,0,1,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,39,19,47,59,0,0,0,79,53,52,54,31
Q54SR7,0,3,0,5,2,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0
Q54SR8,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q54SS0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
Q54ST2,1,10,3,1,11,6,1,102,1,0,0,0,0,0,0,0,40,6,37,18,7,10,0,6,5,4,1,5,3,1,0,3,12,0,0,0,0,6,1,0,1
Q54T02,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Q54T05,469,899,507,460,707,453,692,289,683,652,386,828,0,0,0,0,0,0,0,0,275,223,136,269,176,36,33,0,109,163,120,193,258,0,0,0,73,117,120,128,94
Q54TA1,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,2,9,10,5,10
Q54TA5,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
Q54TC5,47,81,26,40,66,35,16,11,28,14,1,30,0,0,0,0,0,0,0,0,20,36,16,37,16,0,2,2,7,43,36,31,49,0,0,0,18,26,26,26,7
Q54TC9,6,9,4,7,6,8,1,4,21,4,5,6,0,0,0,0,0,0,0,0,2,0,3,1,5,0,0,0,0,3,1,5,7,0,0,0,7,7,4,12,4
Q54TH9,0,1,1,0,2,1,9,21,0,1,0,12,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,4,1,6,0,0,0,1,9,0,1,0
Q54TJ4,172,820,361,405,291,231,516,296,597,624,251,674,0,0,0,0,0,0,0,0,130,119,63,126,116,46,14,0,54,128,92,172,184,0,0,0,58,99,101,99,33
Q54TM7,0,22,0,4,15.437,7.948,58,54,45,55,14.466,84,0,0,0,0,0,0,0,0,7,0,0,0,5,2,14,0,12,0,0,0,6,0,0,0,13,10,6,0,11
Q54U44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q54U61,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Q54UA9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.068,0,0,0,0,0,0,3,6.57,0,7.81,0
Q54UC0,0,30,25,25,20,2.362,4,20,3,0,9.089,12.778,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2.904,0,2,9.659,0,0,0,19.291,7.934,35,34.109,21.17
Q54UC9,21,9,8,7,0,4,0,235,0,3,0,0,0,0,0,0,0,0,0,0,4,2,0,3,2,0,0,0,0,12,14,21,55,0,0,0,0,0,0,0,0
Q54UF7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Q54UJ0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
Q54UP9,0,1,3,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2,0,2
Q54UU1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,0
Q54V55,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q54V96,1,9,4,9,14,10,10,76,1,8,7,6,0,0,0,0,0,0,0,0,2,4,3,4,4,0,0,0,1,13,9,43,22,0,0,0,3,10,10,10,5
Q54VC0,0,4,2,2,0,2,5,8,6,3,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,1,5
Q54VD8,39,148,59,69,139,84,1,1,3,5,0,2,1,0,0,0,0,0,0,0,53,33,33,59,38,4,0,0,3,1,0,2,1,0,0,0,7,3,4,4,2
Q54VF1,16,109.001,41,68,66,49,38.178,68,42,21,32.216,50.221,2,0,0,0,0,0,0,0,50,29,18,34,37,1,2,0,1,12,6,5,22,0,0,0,81,76,45,96,70.97
Q54VF4,11,8,19,3,19,14,0,7,1,0,0,8,1,0,0,0,0,0,5,0,10,9,6,22,9,0,0,0,1,23,30,41,47,0,0,0,2,2,14,11,2
Q54VI1,5.103,16.957,29,23,15.898,27,16,82,15,35,9,18.986,0,0,0,3,0,0,0,0,8,16,13,12,6,10,0,0,4,5,7,8,21,0,0,0,45,63,82,66,28
Q54VI3,22,59,20,20,31,29,21,115,22,24,7,29,0,0,0,0,11,0,0,0,22,25,16,23,22,2,2,0,4,6,7,3,28,0,0,0,34,63,95.012,56,38
Q54VJ0,0,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,3,5,0,1,3,0,0,0,0,2,2,1,4,0,0,0,0,0,0,0,0
Q54VN6,821.053,802,432.999,627,815,603,622,1561,1075,378,438,645,3,0,0,1,0,0,4,0,274,295,156,227,182,22,14,0,62,677,447,528,893,0,0,3,9.798,14.767,12.097,0,8.674
Q54VQ7,2,5,8,5,5,5,26,33,15,21,3,36,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,2,1,5,1,2,0,0,1,13,4,10,1,0
Q54VS1,36,53,31,22,49,35,1,1,0,1,9,14,0,0,0,3,0,0,0,0,6,11,10,17,12,0,0,0,0,15,4,11,35,0,0,0,11,11,6,26,7
Q54VT4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,5,0,0,0,0,1,0,0,0
Q54VU4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q54VV7,544,1376,1009,627,1174,825,846.001,382,932,858,334,1284,2,0,0,0,0,2,7,0,538,392,282,565,412,66,61,0,111,224,171,321,364,0,0,0,228,289,273.114,336.446,234
Q54VW7,79,189,106,113,129,166,7,1,15,15,6,7,0,0,0,0,0,0,0,0,78,68,48,91,75,4,0,0,0,5,5,15,6,0,0,0,21,28,23,23,26
Q54W20,4,0,3,1,3,1,0,0,0,2,0,7,0,0,0,0,0,0,0,0,5.624,0,0,0,2.555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q54WA3,0,0,3,0,0,1,0,27,0,1,0,0,0,0,0,0,0,2,0,9,0,4,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
Q54WE5,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0
Q54WK1,11,48,98,19,99,84,0,7,0,2,0,4,0,0,0,0,0,0,0,0,35,20,29,65,36,0,1,0,0,3,4,5,11,0,0,0,29,12,34,65,31
Q54WR5,8,29,20,10,22,18,110,371,214,82,52,81,0,0,0,0,0,2,0,0,19,6,4,10,9,10,3,0,19,6,0,5,17,0,0,2,5,8.001,6,2,0
Q54WR8,39,173,122,118,95,98,8,1,0,0,0,1,0,0,0,0,0,0,0,0,42,45,37,40.982,40,0,2,0,6,5,4,0,2,0,0,0,0,10,7,5,6
Q54WR9,9696.991,10554.919,8160.473,4807.877,8779.391,6648.398,4242.405,3012.87,6092.498,4290.795,2229.006,9032.385,7,0,0,11,9,15,54.837,0,3427.743,3819.991,2007.666,3726.063,2629.557,381.071,329.204,22,464.763,1112.407,884.326,1356.237,2212.479,0,0,1,322.608,475.363,537.734,374.503,306.279
Q54WW7,0,0,0,3,0,0,1,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,6,23,20,0,0,0,61,131,91,100,66
Q54X82,7,20,16,25,20,8,0,1,0,1,0,1,1,0,0,0,0,0,2,0,8,6,1,4,6,1,0,0,2,4,0,0,10,0,0,1,6,3,3,0,5
Q54XC1,3,2,0,2,4,1,76,48,62,113,41,166,0,0,0,5,0,0,0,0,3,0,3,1,1,6,3,0,4,8,3,13,27,0,0,0,1,4,0,1,0
Q54XH6,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,0,0,0,9,7,1,6,13
Q54XK2,484,1209.99,447,539,369,307,282,315,390,363,109,558,0,0,0,0,19,3,29,18,164,174,127,191,108,30,20,62,26,66,64,139,129,0,0,0,101,125,143,107.892,67
Q54XM6,4,19,1,10,1,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,4,0,0,0,0,0,1,2,1,0,0,0,166,247,185,221.002,136
Q54XP4,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0
Q54XQ2,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
Q54XQ8,10,58,38,38,31,19,75,151,111,56,38,67,0,0,0,0,0,0,0,0,21,14,13,9,13,3,4,0,11,82,79,68,96,0,0,0,26,53,24,21,39
Q54XS1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q54XU5,0,0,0,0,0,0,4,20,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0
Q54Y20,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0,0,0,0,2,3,4,4
Q54Y27,13,16,9,4,13,13,0,29,0,2,0,0,0,0,0,0,0,0,0,0,4,9,3,7,3,0,0,0,0,0,0,0,4,0,0,0,6,4,13,0,1
Q54Y76,15,15,9,16,23,17,138,86,201,146,88,349,0,0,0,0,0,0,0,0,6,8,14,6,4,16,24,0,17,0,0,6,2,0,0,0,0,3,0,3,3
Q54YD4,12,15,5,9,9,6,7,326,10,0,1,12,2,0,0,0,0,0,0,0,2,6,1,12,5,0,0,0,0,2,1,3,26,0,0,0,111,221.999,160,138,138
Q54YG8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q54YG9,0,0,0,0,0,0,8,29,1,3,0,8,1,0,0,0,0,0,5,0,0,0,0,1,1,0,0,0,0,0,3,2,5,0,0,0,17,11,28,28,15
Q54YW1,0,1,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,12,15,15,29,8
Q54YW4,10,0,4,0,2,1,5,5,0,8,11,22,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,1,0,2,2,4,0,0,0,18,21,24,36,3
Q54Z24,580.979,422,270,261,449,252,376.999,301.997,684.997,311,194,450,0,0,0,0,0,0,0,0,240,329,147,194,143,32,25,1,76,161,99,118,193,0,0,0,394.34,383,314.994,353,319
Q54Z27,0,5,2,2,4,1,8,1,8,21,0,18,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,5,0,4,4,12,0,0,0,0,4,3,0,0
Q54ZD0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q54ZR7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q550A6,1,0,1.891,1.265,6.236,9,4.347,49,19.646,4.738,0,1.147,1,0,0,0,0,0,0,0,3,9,2,3,5,9,0,0,0,35,9,18,35,0,0,0,2,5,2,0,6
Q550A8,0,0,1,0,0,0,0,166,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0
Q550K8,19,79,38,48,88,59,77,107,111,46,33,50,0,0,0,0,0,0,0,0,11,37,9,24,23,0,6,0,2,5,5,9,29.328,0,0,0,0,4,0,0,1
Q550U9,2,16,14,9,11,7,107,149,141,128,46,169,0,0,0,0,0,0,0,0,10,15,6,12,9,15,14,0,15,246,211,305,451,0,0,0,14,4,9,7,4
Q550W1,0,0,0,0,0,1,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
Q55185,0,2,1,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,5,2,3,10,0,0,0,0,0,0,0,1
Q55190,16,21,17,11,15,37,20,9,7,14,6,41,0,0,0,0,3,7,16,0,26,4,8,25,13,8,2,7,3,7,15,22,15,0,0,0,26,46,51,40,26
Q551A3,0,2,0,0,1,4,32,39,63,47,20,58,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,8,9,5,13,19,0,0,0,18,16,49,30,18
Q551H0,0,0,2,4,1,2,1,62,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,4,0,1,0,0,0,8,0,13,7,11
Q55200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q552C6,4,0,9,0,4.564,3.051,0,0,0,0,2.534,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,3,5,2,3,0,0,0,0,0,0,4,0
Q552J0,0,0,0,0,0,0,0,138,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0
Q552P3,0,0,0,0,0,0,0,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
Q552R1,0,0,0,5,0,7,0,125.999,0,0,0,2,1,0,0,0,0,0,0,8,0,3,0,1,2,0,0,0,0,77,39,56,134,0,0,0,3,9,2,7,3
Q552S0,1,0,1,0,1,2,0,14,0,0,0,1,0,0,0,0,0,0,0,0,0,2,5,3,0,0,0,0,0,2,0,2,3,0,0,0,7,0,5,5,2
Q552W5,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,3,1,1,0,4
Q55393,5,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q553F3,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0
Q553R3,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q553U5,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Q553V1,2,6,3,2,3,5,5,12,2,0,0,0,0,0,0,0,0,0,0,0,4,1,2,4,3,0,0,0,0,2,0,4,8,0,0,0,5,2,0,0,0
Q553Y7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
Q55403,121,281,161,148,166,147,24,46,21,30,22,30,0,0,0,0,0,0,0,0,95,42,54,95,59,2,2,0,6.056,6,2,11,14,0,0,0,18,24,34,29,7
Q554E7,0,2,1,8,2,2,5,9,0,1,1,3,0,0,0,0,0,0,0,0,4,1,0,1,6,0,0,0,0,43,39,61,138,0,0,1,120,128,133,113,105
Q554J3,6,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1,3,0,0,0,0,2,0,2,4,0,0,0,1,0,5,1,0
Q55505,0,6,3,0,0,0,0,225,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,19,21,3,14,0,0,0,0,0,2,0,0
Q55563,0,9.187,0,0,0,0,0,27,0,0,6.41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,45,54,30,28
Q55578,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,2,1,0
Q555C6,0,1,9,9,8,7,14,122,2,6,3,14,0,0,0,0,0,0,0,6,5,6,1,7,7,2,0,0,3,3,0,1,8,0,0,0,4,3,4,3,6
Q555Q9,0,0,0,0,0,0,0,84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Q555Z5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q55680,926,1738,1067,873,1607,1262,1585,853,2200.987,1666,709,2324,1,0,0,0,0,0,0,0,537,480.047,322,556.908,362,107,78,3,178,327,327,449,557,0,0,0,178,220,174,174,128
Q556J2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Q556J8,3,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Q556S2,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,2,2,2,4,0,2,0,1,3,1,1,2,0,0,1,9,5,9,8,7
Q556Y4,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q556Y9,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,2,3,5,4,8
Q55700,0,0,0,0,0,0,0,537,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0
Q55720,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
Q55721,1,7,3,0,5,3,1,12,1,1,2,0,0,0,0,0,0,0,0,0,8,1,2,1,1,2,0,0,0,90,51,133,127,0,0,0,2,4,11,5,3
Q55774,55,73.317,223,42,166,226,34,59,48,46,19,69,1,0,0,0,0,0,0,0,136,47,83,117,82,2,5,0,2,36.296,29,56,51.701,0,0,1,66,72,114,86.692,46
Q55793,6,0,0,0,0,0,2,60.511,0,1,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6,0,0,1,1,4,3,0,4
Q557F6,6,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q557F7,1,1,4,3,1,0,5,183,3,0,1,6,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,4,7,0,18,0,0,0,0,7,4,5.387,7
Q557G3,57,69,56,28,73,63,61,104,90,44,29,99,0,0,0,0,0,2,0,0,49,41,13,25,17,0,2,0,15,0,3,1,0,0,0,0,7.001,9,5,7,1
Q55855,28,75,19,24,37,31,178,99,161,203,89,346,0,0,0,0,7,0,0,0,10,9,5,7,16,16,29,4,11,0,1,0,2,0,0,0,46,34,54,31,27
Q55863,13.408,126.2,64.025,43.942,24.396,30.683,9,3,1,25,2,46,0,0,0,0,0,0,0,0,9.661,13.117,19.638,22.175,20.605,3,4,0,2,12.347,20.611,61.721,35.702,0,0,0,17.779,8.75,17.882,16.001,5.936
Q55874,13,7,3,1,0,2,0,19,0,3,0,5,0,0,0,0,0,7,0,0,0,2,1,4,1,0,0,0,0,1,1,6,7,0,0,0,11,2,7,7,0
Q55884,0,0,1,0,1,0,10,30,4,1,2,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,8,5,24,15,18
Q558K8,1,11,2,3,6,6,52,46,62,48,16,85,1,0,0,0,0,0,0,16,3,6,4,8,3,4,3,1,3,11,4,0,6,0,0,1,37,46,110,70,19
Q55909,1,13,6,6,4,4,79,124,120,110,40,160,0,0,0,0,0,2,0,9,7,2,1,0,2,6,4,0,11,0,10,9,13,0,0,0,27,29,38,31,13
Q559A0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,23,42,36,23
Q559K0,125,139,129,97,159,102,170,64,267,141,85,175,0,0,0,0,0,0,0,0,54,96,35,45,42,13,10,0,29,51,36,44,77,0,0,0,41,48,45,35,58
Q55A00,0,0,0,0,0,0,0,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0
Q55A45,0,4,0,1,5,9,0,3,1,1,5,18,0,0,0,6,0,0,0,15,0,0,0,2,1,0,2,0,0,5,2,5,4,0,0,0,0,0,0,0,0
Q55AH5,1,3,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Q55AX0,32,89,22,33,8,18,420,345,631,436,203,494,3,0,0,0,0,0,0,0,10,8,2,14,15,50,42,0,81,54,60,64,83,0,1,5,21,20,45,45,19
Q55B06,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,9.234,0,0,0,0,0,0,0,0,0
Q55B10,8,1,1,0,0,2,4,114,4,1,1,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,15,0,0,0,1,0,0,0,0
Q55BD5,0,0,0,0,0,0,0,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
Q55BJ6,26,94,88,46,101,67,8,22,6,9,4,30,0,0,0,0,0,0,0,0,33,30,15,38,18,2,3,0,0,75,57,139,124,0,0,0,2,0,0,1,0
Q55BK0,2,18,17,5,15,15,251,386.213,453,208,105,266,1,0,0,6,0,0,0,0,6,8,1,3,4,8,10,0,25,0,6,0,17,0,0,0,3,2,5,4,8
Q55BN8,2,3,1,2,7,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,5,1,0,1,0,0,0,4,1,14,13,0,0,0,12.313,26,12,17,8
Q55BP0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,3,1,0,0,0,2,5,9,8,0
Q55BS1,86,108,35,39,73,30,46,113,50,32,34,61,0,0,0,6,0,0,0,0,22,19,15,32,12,2,6,0,8,24,4,13,37,0,0,0,79,104,68,62,26
